"Election_Code","LBE","LBE_Code","Congressional_District_Code","Legislative_District_Code","Precinct","Party","Polls","Early_Voting","Absentee","Provisional","Eligible_Voters","Percentage"
"GG14","Prince George's",17,5,"27B","011-003","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,5,"27B","011-003","Other Parties",15,4,0,1,85,0.235294117647059
"GG14","Prince George's",17,5,"27B","011-003","Republican",49,23,6,1,213,0.370892018779343
"GG14","Prince George's",17,5,"27B","011-003","Unaffiliated",68,11,2,0,272,0.297794117647059
"GG14","Prince George's",17,5,"27A","011-004","Democrat",985,284,17,34,3051,0.432645034414946
"GG14","Prince George's",17,5,"27A","011-004","Green",0,0,0,0,3,0
"GG14","Prince George's",17,5,"27A","011-004","Libertarian",3,0,0,0,14,0.214285714285714
"GG14","Prince George's",17,5,"27A","011-004","Other Parties",17,3,1,0,79,0.265822784810127
"GG14","Prince George's",17,5,"27A","011-004","Republican",128,24,8,4,411,0.399026763990268
"GG14","Prince George's",17,5,"27A","011-004","Unaffiliated",93,11,5,4,456,0.24780701754386
"GG14","Prince George's",17,5,"25","011-005","Democrat",101,47,6,54,394,0.527918781725888
"GG14","Prince George's",17,5,"25","011-005","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","011-005","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,5,"25","011-005","Other Parties",0,1,0,0,10,0.1
"GG14","Prince George's",17,5,"25","011-005","Republican",10,3,1,4,42,0.428571428571429
"GG14","Prince George's",17,5,"25","011-005","Unaffiliated",7,2,0,5,43,0.325581395348837
"GG14","Prince George's",17,4,"26","012-001","Democrat",362,115,6,12,1381,0.358435916002896
"GG14","Prince George's",17,4,"26","012-001","Green",0,0,0,0,4,0
"GG14","Prince George's",17,4,"26","012-001","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","012-001","Other Parties",5,3,0,0,56,0.142857142857143
"GG14","Prince George's",17,4,"26","012-001","Republican",63,5,4,2,175,0.422857142857143
"GG14","Prince George's",17,4,"26","012-001","Unaffiliated",23,6,1,0,179,0.167597765363128
"GG14","Prince George's",17,4,"26","012-002","Democrat",446,111,5,5,1561,0.36322869955157
"GG14","Prince George's",17,4,"26","012-002","Green",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"26","012-002","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"26","012-002","Other Parties",7,0,0,0,54,0.12962962962963
"GG14","Prince George's",17,4,"26","012-002","Republican",34,0,1,0,102,0.343137254901961
"GG14","Prince George's",17,4,"26","012-002","Unaffiliated",17,3,0,0,146,0.136986301369863
"GG14","Prince George's",17,4,"25","012-003","Democrat",518,125,17,45,1948,0.361909650924025
"GG14","Prince George's",17,4,"25","012-003","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"25","012-003","Libertarian",1,0,0,0,2,0.5
"GG14","Prince George's",17,4,"25","012-003","Other Parties",9,0,1,1,40,0.275
"GG14","Prince George's",17,4,"25","012-003","Republican",14,2,0,0,55,0.290909090909091
"GG14","Prince George's",17,4,"25","012-003","Unaffiliated",22,3,1,3,165,0.175757575757576
"GG14","Prince George's",17,4,"26","012-004","Democrat",775,290,28,19,3030,0.366996699669967
"GG14","Prince George's",17,4,"26","012-004","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","012-004","Libertarian",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"26","012-004","Other Parties",11,3,0,0,78,0.179487179487179
"GG14","Prince George's",17,4,"26","012-004","Republican",22,9,2,2,117,0.299145299145299
"GG14","Prince George's",17,4,"26","012-004","Unaffiliated",35,9,1,1,245,0.187755102040816
"GG14","Prince George's",17,4,"26","012-005","Democrat",723,179,6,6,2348,0.389267461669506
"GG14","Prince George's",17,4,"26","012-005","Green",0,0,0,0,4,0
"GG14","Prince George's",17,4,"26","012-005","Libertarian",1,0,0,0,5,0.2
"GG14","Prince George's",17,4,"26","012-005","Other Parties",10,0,2,0,74,0.162162162162162
"GG14","Prince George's",17,4,"26","012-005","Republican",53,12,8,1,200,0.37
"GG14","Prince George's",17,4,"26","012-005","Unaffiliated",46,8,1,1,275,0.203636363636364
"GG14","Prince George's",17,4,"26","012-006","Democrat",661,154,12,17,2846,0.296556570625439
"GG14","Prince George's",17,4,"26","012-006","Green",1,0,0,0,2,0.5
"GG14","Prince George's",17,4,"26","012-006","Libertarian",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","012-006","Other Parties",4,0,0,1,72,0.0694444444444444
"GG14","Prince George's",17,4,"26","012-006","Republican",14,2,0,0,89,0.179775280898876
"GG14","Prince George's",17,4,"26","012-006","Unaffiliated",33,5,2,1,225,0.182222222222222
"GG14","Prince George's",17,4,"25","012-007","Democrat",538,133,11,29,1865,0.381233243967828
"GG14","Prince George's",17,4,"25","012-007","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","012-007","Libertarian",1,0,0,0,5,0.2
"GG14","Prince George's",17,4,"25","012-007","Other Parties",5,2,0,0,46,0.152173913043478
"GG14","Prince George's",17,4,"25","012-007","Republican",29,3,2,0,76,0.447368421052632
"GG14","Prince George's",17,4,"25","012-007","Unaffiliated",17,5,1,1,159,0.150943396226415
"GG14","Prince George's",17,4,"26","012-008","Democrat",543,329,30,17,1897,0.484449130205588
"GG14","Prince George's",17,4,"26","012-008","Green",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"26","012-008","Libertarian",0,1,0,0,4,0.25
"GG14","Prince George's",17,4,"26","012-008","Other Parties",8,3,2,1,62,0.225806451612903
"GG14","Prince George's",17,4,"26","012-008","Republican",18,4,0,1,80,0.2875
"GG14","Prince George's",17,4,"26","012-008","Unaffiliated",20,11,2,3,153,0.235294117647059
"GG14","Prince George's",17,4,"26","012-009","Democrat",511,110,18,28,2702,0.246854182087343
"GG14","Prince George's",17,4,"26","012-009","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","012-009","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","012-009","Other Parties",5,0,0,0,71,0.0704225352112676
"GG14","Prince George's",17,4,"26","012-009","Republican",7,2,1,1,75,0.146666666666667
"GG14","Prince George's",17,4,"26","012-009","Unaffiliated",21,6,0,1,242,0.115702479338843
"GG14","Prince George's",17,4,"26","012-010","Democrat",929,312,29,16,2688,0.478422619047619
"GG14","Prince George's",17,4,"26","012-010","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","012-010","Libertarian",1,0,0,0,8,0.125
"GG14","Prince George's",17,4,"26","012-010","Other Parties",20,6,2,0,87,0.32183908045977
"GG14","Prince George's",17,4,"26","012-010","Republican",98,13,9,2,284,0.429577464788732
"GG14","Prince George's",17,4,"26","012-010","Unaffiliated",81,14,5,5,394,0.266497461928934
"GG14","Prince George's",17,4,"26","012-011","Democrat",906,431,28,24,3326,0.417618761274805
"GG14","Prince George's",17,4,"26","012-011","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","012-011","Libertarian",4,0,0,0,9,0.444444444444444
"GG14","Prince George's",17,4,"26","012-011","Other Parties",11,4,0,0,80,0.1875
"GG14","Prince George's",17,4,"26","012-011","Republican",41,12,1,0,167,0.323353293413174
"GG14","Prince George's",17,4,"26","012-011","Unaffiliated",64,15,1,1,329,0.246200607902736
"GG14","Prince George's",17,4,"26","012-012","Democrat",636,328,10,37,2642,0.382664647993944
"GG14","Prince George's",17,4,"26","012-012","Green",2,1,0,0,4,0.75
"GG14","Prince George's",17,4,"26","012-012","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,4,"26","012-012","Other Parties",6,5,1,0,70,0.171428571428571
"GG14","Prince George's",17,4,"26","012-012","Republican",23,7,2,0,102,0.313725490196078
"GG14","Prince George's",17,4,"26","012-012","Unaffiliated",28,11,3,2,237,0.185654008438819
"GG14","Prince George's",17,4,"26","012-013","Democrat",870,250,33,23,2985,0.393969849246231
"GG14","Prince George's",17,4,"26","012-013","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","012-013","Libertarian",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"26","012-013","Other Parties",12,1,0,0,94,0.138297872340426
"GG14","Prince George's",17,4,"26","012-013","Republican",25,3,1,0,89,0.325842696629214
"GG14","Prince George's",17,4,"26","012-013","Unaffiliated",37,6,2,2,192,0.244791666666667
"GG14","Prince George's",17,4,"26","012-014","Democrat",701,175,14,11,1932,0.466356107660455
"GG14","Prince George's",17,4,"26","012-014","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","012-014","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"26","012-014","Other Parties",17,1,1,1,64,0.3125
"GG14","Prince George's",17,4,"26","012-014","Republican",64,5,0,1,174,0.402298850574713
"GG14","Prince George's",17,4,"26","012-014","Unaffiliated",41,6,2,1,201,0.248756218905473
"GG14","Prince George's",17,4,"26","012-015","Democrat",656,321,11,26,2235,0.453691275167785
"GG14","Prince George's",17,4,"26","012-015","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","012-015","Libertarian",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","012-015","Other Parties",7,3,0,0,44,0.227272727272727
"GG14","Prince George's",17,4,"26","012-015","Republican",21,3,0,0,91,0.263736263736264
"GG14","Prince George's",17,4,"26","012-015","Unaffiliated",27,9,1,2,175,0.222857142857143
"GG14","Prince George's",17,4,"25","012-016","Democrat",400,119,10,19,1569,0.349267049075844
"GG14","Prince George's",17,4,"25","012-016","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","012-016","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,4,"25","012-016","Other Parties",3,0,1,0,34,0.117647058823529
"GG14","Prince George's",17,4,"25","012-016","Republican",8,3,2,1,43,0.325581395348837
"GG14","Prince George's",17,4,"25","012-016","Unaffiliated",24,0,1,0,111,0.225225225225225
"GG14","Prince George's",17,4,"26","012-017","Democrat",133,42,2,12,416,0.454326923076923
"GG14","Prince George's",17,4,"26","012-017","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","012-017","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","012-017","Other Parties",4,1,1,0,10,0.6
"GG14","Prince George's",17,4,"26","012-017","Republican",3,1,0,0,17,0.235294117647059
"GG14","Prince George's",17,4,"26","012-017","Unaffiliated",3,2,1,0,24,0.25
"GG14","Prince George's",17,4,"25","012-018","Democrat",53,47,4,7,346,0.320809248554913
"GG14","Prince George's",17,4,"25","012-018","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","012-018","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"25","012-018","Other Parties",0,0,0,0,12,0
"GG14","Prince George's",17,4,"25","012-018","Republican",2,0,3,0,28,0.178571428571429
"GG14","Prince George's",17,4,"25","012-018","Unaffiliated",7,3,0,0,42,0.238095238095238
"GG14","Prince George's",17,4,"22","013-001","Democrat",151,70,5,19,744,0.329301075268817
"GG14","Prince George's",17,4,"22","013-001","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"22","013-001","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"22","013-001","Other Parties",0,2,0,0,15,0.133333333333333
"GG14","Prince George's",17,4,"22","013-001","Republican",2,1,0,0,18,0.166666666666667
"GG14","Prince George's",17,4,"22","013-001","Unaffiliated",9,1,0,0,63,0.158730158730159
"GG14","Prince George's",17,4,"47A","013-002","Democrat",481,100,5,28,2208,0.278079710144928
"GG14","Prince George's",17,4,"47A","013-002","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"47A","013-002","Libertarian",0,0,0,0,9,0
"GG14","Prince George's",17,4,"47A","013-002","Other Parties",7,0,0,1,62,0.129032258064516
"GG14","Prince George's",17,4,"47A","013-002","Republican",3,0,0,0,73,0.0410958904109589
"GG14","Prince George's",17,4,"47A","013-002","Unaffiliated",24,2,0,0,193,0.134715025906736
"GG14","Prince George's",17,4,"24","013-003","Democrat",475,117,6,23,1650,0.376363636363636
"GG14","Prince George's",17,4,"24","013-003","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"24","013-003","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"24","013-003","Other Parties",3,1,0,0,54,0.0740740740740741
"GG14","Prince George's",17,4,"24","013-003","Republican",14,0,0,0,50,0.28
"GG14","Prince George's",17,4,"24","013-003","Unaffiliated",22,7,1,1,125,0.248
"GG14","Prince George's",17,4,"25","013-004","Democrat",437,117,13,19,1175,0.498723404255319
"GG14","Prince George's",17,4,"25","013-004","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"25","013-004","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","013-004","Other Parties",3,1,0,0,28,0.142857142857143
"GG14","Prince George's",17,4,"25","013-004","Republican",13,2,1,1,42,0.404761904761905
"GG14","Prince George's",17,4,"25","013-004","Unaffiliated",24,4,0,3,126,0.246031746031746
"GG14","Prince George's",17,4,"24","013-005","Democrat",890,450,121,23,2782,0.533429187634795
"GG14","Prince George's",17,4,"24","013-005","Green",1,0,0,0,1,1
"GG14","Prince George's",17,4,"24","013-005","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"24","013-005","Other Parties",20,7,5,0,102,0.313725490196078
"GG14","Prince George's",17,4,"24","013-005","Republican",29,11,16,0,146,0.383561643835616
"GG14","Prince George's",17,4,"24","013-005","Unaffiliated",54,14,16,2,267,0.322097378277154
"GG14","Prince George's",17,4,"25","013-006","Democrat",852,300,27,31,2451,0.493676050591595
"GG14","Prince George's",17,4,"25","013-006","Green",2,0,0,0,2,1
"GG14","Prince George's",17,4,"25","013-006","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"25","013-006","Other Parties",16,3,0,0,66,0.287878787878788
"GG14","Prince George's",17,4,"25","013-006","Republican",21,7,2,0,79,0.379746835443038
"GG14","Prince George's",17,4,"25","013-006","Unaffiliated",40,12,1,1,211,0.255924170616114
"GG14","Prince George's",17,4,"24","013-007","Democrat",920,382,22,52,3840,0.358333333333333
"GG14","Prince George's",17,4,"24","013-007","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"24","013-007","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,4,"24","013-007","Other Parties",5,3,0,0,121,0.0661157024793388
"GG14","Prince George's",17,4,"24","013-007","Republican",14,5,0,0,133,0.142857142857143
"GG14","Prince George's",17,4,"24","013-007","Unaffiliated",54,7,1,7,349,0.197707736389685
"GG14","Prince George's",17,4,"22","013-008","Democrat",348,87,20,20,1566,0.303320561941252
"GG14","Prince George's",17,4,"22","013-008","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"22","013-008","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"22","013-008","Other Parties",1,1,0,0,43,0.0465116279069767
"GG14","Prince George's",17,4,"22","013-008","Republican",8,2,0,0,55,0.181818181818182
"GG14","Prince George's",17,4,"22","013-008","Unaffiliated",13,6,0,1,146,0.136986301369863
"GG14","Prince George's",17,4,"25","013-009","Democrat",853,303,31,30,2799,0.434798142193641
"GG14","Prince George's",17,4,"25","013-009","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"25","013-009","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","013-009","Other Parties",13,5,0,1,72,0.263888888888889
"GG14","Prince George's",17,4,"25","013-009","Republican",24,7,3,1,91,0.384615384615385
"GG14","Prince George's",17,4,"25","013-009","Unaffiliated",38,12,4,5,274,0.215328467153285
"GG14","Prince George's",17,4,"24","013-010","Democrat",944,260,46,55,3438,0.379581151832461
"GG14","Prince George's",17,4,"24","013-010","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"24","013-010","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,4,"24","013-010","Other Parties",11,5,0,0,74,0.216216216216216
"GG14","Prince George's",17,4,"24","013-010","Republican",17,3,2,4,82,0.317073170731707
"GG14","Prince George's",17,4,"24","013-010","Unaffiliated",89,8,1,4,350,0.291428571428571
"GG14","Prince George's",17,4,"25","013-011","Democrat",839,227,22,16,2365,0.466807610993658
"GG14","Prince George's",17,4,"25","013-011","Green",0,0,1,0,1,1
"GG14","Prince George's",17,4,"25","013-011","Libertarian",0,0,0,0,5,0
"GG14","Prince George's",17,4,"25","013-011","Other Parties",14,1,0,0,79,0.189873417721519
"GG14","Prince George's",17,4,"25","013-011","Republican",24,5,0,0,87,0.333333333333333
"GG14","Prince George's",17,4,"25","013-011","Unaffiliated",59,10,0,2,225,0.315555555555556
"GG14","Prince George's",17,4,"24","013-012","Democrat",1016,426,26,25,2848,0.524227528089888
"GG14","Prince George's",17,4,"24","013-012","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"24","013-012","Libertarian",0,0,0,0,6,0
"GG14","Prince George's",17,4,"24","013-012","Other Parties",22,5,1,0,90,0.311111111111111
"GG14","Prince George's",17,4,"24","013-012","Republican",33,7,1,1,101,0.415841584158416
"GG14","Prince George's",17,4,"24","013-012","Unaffiliated",58,15,1,3,275,0.28
"GG14","Prince George's",17,4,"25","013-013","Democrat",590,372,25,9,1894,0.525871172122492
"GG14","Prince George's",17,4,"25","013-013","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","013-013","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"25","013-013","Other Parties",3,8,0,0,40,0.275
"GG14","Prince George's",17,4,"25","013-013","Republican",27,5,0,0,71,0.450704225352113
"GG14","Prince George's",17,4,"25","013-013","Unaffiliated",28,11,3,1,161,0.267080745341615
"GG14","Prince George's",17,4,"24","013-014","Democrat",835,357,31,10,2467,0.499797324685853
"GG14","Prince George's",17,4,"24","013-014","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"24","013-014","Libertarian",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"24","013-014","Other Parties",8,3,0,0,37,0.297297297297297
"GG14","Prince George's",17,4,"24","013-014","Republican",19,3,1,0,82,0.280487804878049
"GG14","Prince George's",17,4,"24","013-014","Unaffiliated",52,21,1,2,251,0.302788844621514
"GG14","Prince George's",17,4,"24","013-015","Democrat",881,516,38,45,2861,0.517301642782244
"GG14","Prince George's",17,4,"24","013-015","Green",0,0,1,1,3,0.666666666666667
"GG14","Prince George's",17,4,"24","013-015","Libertarian",1,0,0,1,8,0.25
"GG14","Prince George's",17,4,"24","013-015","Other Parties",15,9,2,2,104,0.269230769230769
"GG14","Prince George's",17,4,"24","013-015","Republican",53,19,7,0,200,0.395
"GG14","Prince George's",17,4,"24","013-015","Unaffiliated",55,18,4,7,333,0.252252252252252
"GG14","Prince George's",17,4,"24","013-016","Democrat",743,303,23,31,2722,0.404114621601763
"GG14","Prince George's",17,4,"24","013-016","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"24","013-016","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,4,"24","013-016","Other Parties",4,2,0,0,47,0.127659574468085
"GG14","Prince George's",17,4,"24","013-016","Republican",10,7,2,1,82,0.24390243902439
"GG14","Prince George's",17,4,"24","013-016","Unaffiliated",60,14,3,2,279,0.283154121863799
"GG14","Prince George's",17,4,"47A","013-017","Democrat",493,115,24,25,1770,0.371186440677966
"GG14","Prince George's",17,4,"47A","013-017","Green",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"47A","013-017","Libertarian",1,0,0,0,7,0.142857142857143
"GG14","Prince George's",17,4,"47A","013-017","Other Parties",7,1,0,0,45,0.177777777777778
"GG14","Prince George's",17,4,"47A","013-017","Republican",11,1,1,1,52,0.269230769230769
